areaid,districtid,percent
62140,362,1
77402,452,1
130313,265,1
17323,265,1
171311,441,1
75999,267,0.656312356791817
52853,470,1
21210,202,0.197872902311958
107602,373,0.004423274582968
34169,379,1
174962,63,1
190152,63,0.024793520711953
117393,362,1
100297,118,0.985855077566993
141044,424,1
180048,149,0.101408507062543
74516,189,1
76430,116,0.752372990508038
6407,309,1
41096,239,0.245327140225835
44109,161,1
78191,161,1
27385,262,0.575614809008267
93003,392,1
43038,140,0.18613862970728
80741,397,1
36161,369,1
139467,87,1
60211,361,0.778121874124755
17710,76,0.623820424367091
27808,455,1
31262,253,1
175098,299,1
179756,214,0.986483295242136
42012,217,0.437811164294748
76947,332,1
79710,362,1
74382,362,1
12476,262,0.653839248309294
10114,193,0.998511404561825
22539,397,0.063844941140694
116419,143,0.958492076196574
12296,47,1
32109,323,1
97944,265,1
84172,470,1
62653,189,1
144329,185,0.844106844206871
22096,268,1
164972,268,1
170473,216,0.007297050775312
189010,332,1
32039,2,1
23381,151,1
84653,396,1
145961,107,1
79681,407,1
54009,444,0.92379622442202
51950,191,1
107511,253,1
114370,405,0.422401959411056
121317,161,1
8035,154,0.562137918893832
48599,405,1
71353,61,1
108852,285,0.515167525205829
46237,408,1
85643,119,1
182108,144,1
88827,144,1
177475,432,1
144364,255,0.068542271135568
143065,470,1
86755,267,0.069920701886279
44303,293,1
49697,212,0.278985768113855
136273,84,1
12167,214,1
20578,247,1
187656,146,1
38442,408,0.995303572757415
169978,405,1
112857,403,1
85225,362,1
99119,403,0.321888394840373
47368,189,0.611270716463537
7927,342,0.068526588316267
111097,270,1
96615,151,1
170604,438,0.8204536085775
88024,56,1
5951,220,0.882851918390864
141664,369,1
173896,323,0.718402376101289
99000,379,1
121541,151,1
62242,373,1
73446,397,1
64188,143,1
124822,397,1
113281,87,1
33800,166,0.472776435577031
9262,87,1
166949,154,0.674552590832163
140275,372,0.082903358804904
95901,130,1
156325,267,1
24709,470,1
73273,145,1
3176,268,1
144541,268,1
107028,251,1
138510,143,1
86169,119,1
173655,270,1
15998,440,0.335675197457176
43512,332,0.188206867144511
73509,87,1
96252,87,1
78424,220,1
172289,242,1
17001,195,1
104116,293,1
168222,447,1
148212,191,1
151736,191,0.585592508104214
173717,461,1
180533,285,1
134703,405,1
96611,61,1
160650,176,0.733691935451619
109114,47,1
52458,47,1
72109,176,1
140034,144,1
3390,144,1
147953,144,1
140574,43,1
69060,161,1
53347,282,1
175309,461,1
91442,244,1
160839,157,1
58348,103,1
167592,30,1
77084,99,1
5795,45,1
179457,267,1
88348,424,1
75306,132,1
37646,132,0.703415266650125
105974,207,1
24617,116,0.988184
62515,397,1
98807,182,0.445890632939755
163341,209,0.744146220451017
61905,389,0.799230719969261
130889,389,1
116352,389,1
132820,216,0.022222488918759
52081,326,0.043295066683206
152947,440,0.922719430623216
22548,1,0.852102252270272
113367,361,1
3392,461,1
590,461,1
141436,130,1
170765,408,1
49221,176,1
57201,47,0.622979159330281
127050,47,1
83462,440,1
137291,270,3.19912983668442E-05
137215,56,1
154929,242,1
127476,249,0.323305081354494
167249,191,0.866982831072158
37973,253,1
188612,154,0.871583748424653
70994,161,1
16817,130,1
139035,130,0.322994292849653
60444,378,0.979998799207477
21551,403,1
168738,362,1
92354,267,1
136617,470,1
103835,189,1
28238,268,1
173834,270,0.384609232541028
158123,242,1
136123,212,0.1449844012479
51733,84,1
99307,323,0.99997998566974
159193,31,1
46605,307,1
6937,354,1
132524,149,0.010395118535561
32161,189,1
176318,267,1
59989,470,1
18967,401,1
69142,346,1
188839,260,0.118639117178685
147933,396,1
28977,11,0.100636305426605
49806,100,0.013239491878951
111394,130,1
187718,373,0.003843615638436
170215,440,1
10171,332,1
186152,191,1
34981,10,1
167046,151,1
180335,87,1
16908,87,0.882833263953377
29208,444,0.960523525434037
99236,405,1
133210,310,1
126395,285,1
164758,322,1
5776,119,1
150432,135,0.993120670404476
75049,392,1
73858,299,1
156810,299,1
152215,189,1
97368,267,1
93896,189,1
136358,268,0.349328353135485
137179,116,1
92359,116,0.96686
4437,125,0.612867472000704
10249,392,1
124670,424,1
91897,45,0.964843124699856
34782,267,1
144859,151,1
143905,190,1
12060,161,0.458601989153709
134102,463,1
179918,61,1
160946,408,0.993379551058311
127975,405,1
153950,470,1
33691,268,1
69651,268,1
5115,346,1
88606,268,1
60606,138,1
162227,32,0.01185316798124
21092,367,0.253616868048332
167336,61,1
165331,405,1
48493,80,1
71330,332,1
142694,216,1
32877,43,1
148474,182,0.167940305673362
39017,138,1
126857,397,1
13488,461,1
176191,135,1
102490,391,1
174018,80,1
78246,470,1
117337,45,1
115548,267,1
84739,366,1
133494,61,1
49639,285,1
94486,408,1
44800,176,0.514917644047938
112163,262,1
97148,362,0.989398727847342
162553,362,0.961539692445554
14004,275,1
146422,267,1
82465,470,1
3805,189,1
130277,87,1
142386,220,0.65374874468366
77553,56,1
32424,76,1
37739,121,0.232020390361793
122977,10,1
94272,461,1
155119,464,0.138086602857406
154764,463,1
113574,146,1
82159,285,1
180452,31,1
153972,275,1
93851,144,1
53814,299,1
185340,214,1
24372,217,0.154454169618237
169483,214,1
124621,440,1
48005,373,0.546364992580801
76708,43,0.087164793123182
26418,369,1
50355,47,1
98695,47,1
32140,323,1
189369,267,1
128064,424,1
92585,267,1
162427,63,1
171623,63,1
178364,55,0.015540702793564
28751,34,0.998795600139246
31318,473,1
7179,362,1
152856,268,1
54114,389,1
107431,283,0.374220831699647
58305,116,0.662444050671392
131114,332,1
111365,332,1
141998,440,1
16978,440,1
127006,239,1
2848,293,1
144810,309,1
107131,405,1
27411,380,1
159016,307,1
112029,407,0.807519248075192
125453,466,0.076746318010224
62698,107,1
78652,87,1
83632,56,1
62376,87,1
111405,293,0.733458654134587
37072,359,0.068829360793068
16745,84,1
76359,367,1
67958,61,1
178411,285,1
25197,285,1
125193,379,1
38815,379,0.000828129188153
153303,362,1
25352,473,1
45302,362,0.784786478647865
146597,119,1
11604,464,1
42176,378,0.440368881986583
43016,323,1
151888,47,1
100334,380,1
17269,169,0.27195822245343
106715,144,1
48351,202,0.331639451182183
10196,268,1
18122,268,0.939794208566778
320,268,1
175226,461,1
166594,17,0.749300779046179
133814,47,1
143512,323,1
13211,47,1
128158,247,0.024527826340909
58431,251,0.172973578593979
50199,268,1
124958,348,1
153339,293,1
63480,212,1
13287,71,0.974654829585235
74619,10,1
152796,61,1
17238,159,1
100076,378,1
69695,379,1
52877,36,0.435858436266701
33505,414,1
182222,99,0.617706857495057
178553,444,0.67776319580039
15535,454,1
46490,282,1
16571,161,1
76538,346,1
118155,116,1
187484,242,0.46377107286591
3136,269,0.999323640176574
110829,220,1
58513,87,0.00073248343907
3792,361,0.052393467700595
74379,146,1
183058,408,0.027362825624029
183595,405,1
89951,119,1
14432,322,0.783981504813788
184212,380,0.306350266577607
108645,354,1
70088,119,1
9100,34,0.746171729014033
34278,403,1
122679,403,1
80838,161,1
41836,461,0.657101377401654
37020,265,1
157882,265,1
169356,209,0.94629988996699
89834,182,1
83000,397,1
177514,122,1
69943,122,1
50574,270,1
55525,216,1
146829,270,1
61608,56,1
148088,166,1
189292,166,1
97709,70,1
8811,365,0.080343529016276
118137,322,1
94002,116,1
30766,268,1
91361,401,0.260584560499772
9600,87,0.40757417480158
56188,56,0.011419693766417
178129,405,1
181859,40,0.476707757679058
166420,405,1
104905,121,1
149585,253,1
5106,76,1
180448,322,1
37829,380,1
156169,312,1
109869,103,1
16406,87,0.078661938572126
4015,56,1
13666,87,1
87693,56,1
4229,403,1
71441,299,1
151646,190,1
112779,151,1
98256,270,1
174781,373,1
69164,191,0.292858429214607
28859,253,1
82353,121,1
106241,253,1
84376,268,1
129676,401,1
92756,401,1
148426,116,1
167780,103,1
39026,189,1
145322,267,1
98356,189,1
165748,14,0.028376853578316
112815,403,1
77821,180,0.464586401178052
12739,230,1
127606,166,1
44682,161,1
71159,405,1
86763,310,1
115254,285,1
10352,253,1
117637,444,0.004377383253108
78760,362,1
38128,34,0.424557556648354
179051,450,0.254002433479556
82771,87,0.856152485250206
3925,230,0.0356004016948
102776,87,1
42144,309,1
82464,359,1
106240,309,1
7967,63,1
138800,159,0.126954921803128
104965,378,1.20079732942674E-05
60208,66,0.313634853742191
162328,103,1
189353,392,0.742000432300881
185266,402,0.469583833533413
173891,121,1
13182,244,0.529233661307095
65979,461,1
15226,372,0.095181865851169
22690,299,1
61205,267,1
23316,161,1
4327,161,1
22633,130,1
157521,161,0.563720330877498
106879,149,1
171999,190,1
34617,151,1
180635,116,1
170480,11,1
133434,107,1
132587,407,1
67479,370,0.657921800407365
144843,401,0.998904157801277
125138,63,1
185211,63,0.260266024281518
112683,55,0.070009805294859
151361,138,1
110175,121,0.046662478341423
161387,10,1
31204,414,0.133266897989731
158945,391,1
114790,36,1
99511,370,0.94234493797519
141603,430,0.974266015213903
51309,268,1
27679,293,1
122372,84,0.00103281385732
163909,253,1
175669,121,1
175100,121,1
176564,463,1
54562,146,1
101293,408,0.372134540025377
22201,405,1
98601,362,1
133140,81,0.000308110919931
181994,432,1
51980,31,1
138401,135,1
22278,239,0.022259149515496
36604,15,1
74266,307,1
46074,322,1
171754,30,0.38211307284747
165776,414,0.581985976820132
182723,441,1
124700,405,1
100252,362,1
167276,262,0.957062183045641
56458,309,1
177788,366,1
140324,212,0.203806880222061
132158,293,1
71236,15,1
62707,362,1
104993,362,1
46679,81,0.349232326708308
10054,293,1
69974,473,0.140406833652819
164145,362,1
144709,403,1
134868,103,0.741339510395788
162122,149,1
76080,424,1
134208,332,1
123418,151,1
176624,270,0.587198118828907
187484,145,0.264740004640631
31574,149,1
161576,309,1
93015,15,1
94583,348,1
154981,367,0.681479377298024
151305,61,1
113076,408,1
93699,63,1
27856,63,0.016518078652944
3530,378,1
39901,84,0.061289276578369
34878,154,1
100104,302,0.015214129978197
56647,161,1
175756,161,1
24969,396,1
125226,323,1
139300,63,0.09529773790421
38425,407,1
61583,132,1
183770,116,1
36918,207,1
158493,122,1
180208,138,1
144064,397,1
48834,397,1
48990,193,0.183513000888334
182052,454,0.743628425884057
137131,397,1
114290,92,1
58792,134,1
135645,346,1
51767,346,1
64036,116,1
106161,32,1
89030,15,1
111506,293,0.959942569418615
183976,362,1
65928,362,1
45760,403,1
76439,380,1
92166,432,0.999831897793859
101843,119,1
18202,461,0.073133080851506
87162,461,0.874150680055828
160927,461,1
34299,130,0.028171888945365
57310,268,1
38263,268,1
38711,268,1
84334,166,0.935153665531959
169973,87,1
133885,56,1
155098,61,1
179873,408,1
28398,405,1
71098,310,1
128055,454,0.622098258054447
143633,421,1
186836,121,1
24355,307,1
123631,362,1
13595,14,0.993586050159248
1013,473,0.752143080112377
78627,312,0.91972657891472
39090,312,0.998923448805789
20815,103,0.557416468950175
144306,220,1
2449,144,1
157538,119,1
84575,268,0.38088211182161
29592,132,1
120006,204,0.761352405721716
60615,268,1
120146,405,1
53271,310,1
123168,285,1
15015,405,1
60719,61,0.273602242017816
57891,10,1
180352,454,1
16608,10,1
189888,144,1
43160,144,1
174203,312,1
147936,312,1
62199,299,1
29912,103,1
172396,87,1
58246,56,0.064638174356921
111841,249,0.011192745724187
161155,87,0.919332823651378
38427,362,0.946568092077627
122071,450,0.886935709168338
177519,473,1
62394,56,1
147152,369,1
50028,87,1
135339,56,1
115276,332,1
138216,190,0.492078296373389
45400,440,1
130580,267,1
147100,461,1
104242,100,1
122254,464,1
92887,407,1
76499,22,1
77515,210,1
180929,229,1
181132,373,1
181892,440,0.992626071361375
61611,440,1
76954,405,1
70641,215,1
105489,285,1
91257,401,1
70880,401,1
187452,401,1
137828,396,1
106971,229,1
76774,210,1
48150,56,1
155393,87,1
130134,361,0.90124400305699
79713,56,1
115029,189,1
121679,470,1
45948,270,1
44297,440,1
146997,189,1
172762,470,1
64242,50,0.71443379839749
113666,428,0.443212509452912
52019,391,1
56496,397,0.999939978632393
110590,122,1
179602,143,1
94169,161,1
88722,161,0.019153576788394
110700,130,1
159805,65,1
125548,461,1
180998,47,1
88301,47,1
48114,47,1
107827,47,0.752269826216743
161689,408,0.700261769626718
95017,405,0.086023958470916
103488,215,1
123441,149,0.773794328653225
14042,189,1
28460,267,0.144585926127366
160006,373,1
84948,70,1
172903,405,1
42882,61,1
2382,293,1
69657,366,1
106770,195,1
170459,121,1
17360,253,1
119926,253,1
138494,253,1
189862,176,1
13118,47,0.570764834883386
103871,47,1
133662,323,1
179640,47,1
134923,47,1
81024,169,1
67148,307,1
88336,428,1
71399,119,1
54968,40,0.843657097129139
93677,408,0.175791757397208
128960,47,1
55532,47,1
160771,46,0.323995293627989
20838,144,1
113679,144,1
51752,432,1
115465,144,1
39518,144,1
171993,322,0.009314123620185
72156,392,1
116390,299,1
141763,299,1
167729,299,1
52047,364,1
63674,359,1
106038,212,1
101281,84,1
38964,181,0.995704426082501
30358,47,1
130508,229,1
178923,210,1
6724,188,1
72578,22,1
36308,87,1
42844,285,0.094611794654222
93889,405,1
44195,215,1
105254,121,1
166522,253,1
141941,44,1
115598,455,1
34105,144,1
107807,144,1
48177,307,1
38867,470,1
80982,189,1
160829,119,1
51215,9,0.999852016574144
158534,396,1
136475,389,1
110746,389,1
165020,463,1
180833,61,1
161639,405,1
145294,270,1
1442,440,1
144538,56,1
4225,87,1
45218,162,0.422655083969221
152199,461,1
89238,65,1
36765,210,1
145915,188,1
17536,188,1
45030,47,1
86862,46,1
138478,47,1
158372,47,1
118479,396,0.073926581711066
73436,63,0.511372093953823
47908,63,1
145468,63,1
7694,378,1
157755,378,1
32478,379,1
13310,99,1
115876,30,1
70260,138,0.556224497959837
58780,140,0.621860708898642
50645,122,1
176698,293,1
57565,15,1
37259,272,1
106223,121,1
179727,10,0.004026722064115
1818,421,1
157008,189,1
21620,428,1
163294,461,1
115378,339,1
46951,229,1
88000,210,1
114369,394,0.073850610353809
177381,229,1
185806,307,1
139639,4,0.971217204025588
186738,169,1
75936,30,1
151194,30,0.08853045447634
55962,36,0.200397873737131
58524,369,1
114653,87,1
30087,355,0.032566144978585
23418,268,0.998068463568743
87699,268,1
47671,268,1
172102,373,1
136710,269,0.764814881516967
8765,260,0.873344029704436
58284,403,1
21858,403,0.928530263979381
169465,362,1
122502,56,1
107835,220,1
127984,369,1
143478,87,1
126665,462,1
46332,307,1
41763,31,1
121903,144,1
83221,396,0.95911661470361
56253,396,1
16508,396,1
153892,107,1
48756,189,1
53287,270,0.999996001231621
136359,2,0.860027785451474
38812,253,1
84103,253,1
179950,253,1
59858,121,1
73812,455,1
83800,464,1
41695,50,1
163472,461,1
33181,408,1
61925,285,1
41575,405,1
120015,405,1
72504,130,1
150317,373,1
162106,293,1
105815,253,1
126103,61,1
152840,408,1
186848,285,1
48272,176,1
42820,10,1
80521,253,1
145606,455,0.50221167202405
25911,253,1
98761,405,1
170328,310,1
105158,146,1
36926,244,1
4879,100,1
82128,428,1
51697,130,1
36657,87,0.94883975954727
131789,56,1
73476,87,1
158335,464,1
167949,176,1
37630,47,0.625420174792714
163787,47,0.974485283819204
54254,268,1
74307,299,1
187056,364,1
45262,364,1
37321,247,1
135631,210,0.252618099601833
120458,407,1
129445,210,1
44531,210,1
95738,188,0.651313234829045
34661,229,0.44442
111933,144,1
22624,119,1
108900,432,1
177305,31,1
66058,31,1
24405,470,1
78621,267,1
181681,85,0.26925877326335
74977,149,1
110531,299,1
26806,31,1
140544,119,1
62733,307,0.024213704436846
177626,373,1
159392,2,0.346424724832537
36835,440,1
129869,424,1
4858,189,1
89701,470,1
119809,244,1
31112,464,1
64662,65,1
129628,229,1
41824,210,0.007219031993437
153671,407,1
76570,229,1
159189,470,0.691049490206439
26142,107,0.995618790786257
118891,210,1
84281,210,1
7511,47,1
12258,47,1
93902,401,0.48380620235648
137384,389,1
120026,116,0.035603430345115
59287,87,1
141305,56,1
105356,10,0.154118650105873
54285,253,1
5455,121,1
129355,122,1
88392,397,1
30176,186,0.459648603336308
167388,298,0.745044760231625
131410,210,1
88122,307,1
150213,380,1
131195,119,1
80311,44,0.645684511303471
166598,10,1
180762,253,1
62342,253,1
75752,440,1
90205,121,1
165326,185,1
98957,146,1
172963,408,0.99456060581803
163398,55,1
115926,47,1
65799,47,1
114452,176,0.338341805209504
37367,47,1
51817,47,0.309291222621968
